,Time,Trace
184,0.3683683683683684,-0.039963
185,0.37037037037037035,0.0794979
186,0.37237237237237236,0.1617384
187,0.3743743743743744,0.138216
188,0.3763763763763764,-0.0354636
189,0.3783783783783784,-0.2570768
190,0.38038038038038036,-0.4401881
191,0.38238238238238237,-0.595056
192,0.3843843843843844,-0.6108838
193,0.3863863863863864,-0.4911552
194,0.3883883883883884,-0.1840578
195,0.39039039039039036,0.192592
196,0.3923923923923924,0.4731272
197,0.3943943943943944,0.6399421
198,0.3963963963963964,0.5436823
199,0.3983983983983984,0.3265128
200,0.40040040040040037,0.0313772
201,0.4024024024024024,-0.2233151
202,0.4044044044044044,-0.34439
203,0.4064064064064064,-0.3587284
204,0.4084084084084084,-0.2300172
205,0.41041041041041043,-0.0862634
206,0.4124124124124124,0.113453
207,0.4144144144144144,0.2419119
208,0.4164164164164164,0.2734375
209,0.4184184184184184,0.2426847
210,0.42042042042042044,0.092409
211,0.4224224224224224,-0.080729
212,0.4244244244244244,-0.2653574
213,0.4264264264264264,-0.36511
214,0.42842842842842843,-0.36066
215,0.43043043043043044,-0.25584
216,0.43243243243243246,-0.0385132
217,0.4344344344344344,0.1708559
218,0.4364364364364364,0.3295836
219,0.43843843843843844,0.3734377
220,0.44044044044044045,0.2739226
221,0.44244244244244246,0.122269
222,0.4444444444444444,-0.036091
223,0.44644644644644643,-0.1213554
224,0.44844844844844844,-0.1541779
225,0.45045045045045046,-0.1846873
226,0.45245245245245247,-0.1815038
227,0.4544544544544544,-0.1944087
228,0.45645645645645644,-0.1562439
229,0.45845845845845845,-0.0825663
230,0.46046046046046046,-0.0309536
231,0.4624624624624625,0.0486952
232,0.46446446446446443,0.09005
233,0.46646646646646645,0.137489
234,0.46846846846846846,0.1720271
235,0.47047047047047047,0.1733932
236,0.4724724724724725,0.1279346
237,0.4744744744744745,0.02959
238,0.47647647647647645,-0.0455111
239,0.47847847847847846,-0.104601
240,0.4804804804804805,-0.1137246
241,0.4824824824824825,-0.1263434
242,0.4844844844844845,-0.1118051
243,0.48648648648648646,-0.0536266
244,0.48848848848848847,0.0104639
245,0.4904904904904905,0.0876639
246,0.4924924924924925,0.1082339
247,0.4944944944944945,0.1058729
248,0.4964964964964965,0.074754
249,0.4984984984984985,0.036889
250,0.5005005005005005,0.009941
251,0.5025025025025025,-0.0242046
252,0.5045045045045045,-0.029031
253,0.5065065065065065,-0.0385314
254,0.5085085085085085,-0.0192818
255,0.5105105105105106,0.0159972
256,0.5125125125125125,0.0837976
257,0.5145145145145145,0.1705538
258,0.5165165165165165,0.2027121
259,0.5185185185185185,0.2029561
260,0.5205205205205206,0.14628
261,0.5225225225225225,0.0662712
262,0.5245245245245245,-0.04851
263,0.5265265265265265,-0.1932544
264,0.5285285285285285,-0.2821718
265,0.5305305305305306,-0.2933556
266,0.5325325325325325,-0.1927961
267,0.5345345345345345,-0.0624787
268,0.5365365365365365,0.0430552
269,0.5385385385385385,0.1307384
270,0.5405405405405406,0.13396
271,0.5425425425425425,0.0833179
272,0.5445445445445445,-0.0064733
273,0.5465465465465466,-0.1191266
274,0.5485485485485485,-0.1885013
275,0.5505505505505506,-0.2013446
276,0.5525525525525525,-0.1537264
277,0.5545545545545546,-0.084781
278,0.5565565565565566,0.003499
279,0.5585585585585585,0.0608657
280,0.5605605605605606,0.0980853
281,0.5625625625625625,0.124502
282,0.5645645645645646,0.117193
283,0.5665665665665666,0.1173059
284,0.5685685685685685,0.0773144
285,0.5705705705705706,0.0513417
286,0.5725725725725725,0.0188861
287,0.5745745745745746,0.0038432
288,0.5765765765765766,0.0061632
289,0.5785785785785785,-0.0366239
290,0.5805805805805806,-0.087195
291,0.5825825825825826,-0.1652988
292,0.5845845845845846,-0.193066
293,0.5865865865865866,-0.1817368
294,0.5885885885885885,-0.1521041
295,0.5905905905905906,-0.1258684
296,0.5925925925925926,-0.1069412
297,0.5945945945945946,-0.0626343
298,0.5965965965965966,-0.0133
299,0.5985985985985985,0.0492983
300,0.6006006006006006,0.0850833
301,0.6026026026026026,0.0893071
302,0.6046046046046046,0.0591471
303,0.6066066066066066,-0.001173
304,0.6086086086086087,-0.0295451
305,0.6106106106106106,0.00401
306,0.6126126126126126,0.0898829
307,0.6146146146146146,0.1847412
308,0.6166166166166166,0.18268
309,0.6186186186186187,0.106438
310,0.6206206206206206,-0.015141
311,0.6226226226226226,-0.1221674
312,0.6246246246246246,-0.1694883
313,0.6266266266266266,-0.1968631
314,0.6286286286286287,-0.19809
315,0.6306306306306306,-0.2247421
316,0.6326326326326326,-0.2356672
317,0.6346346346346347,-0.2850979
318,0.6366366366366366,-0.2762446
319,0.6386386386386387,-0.1911048
320,0.6406406406406406,-0.038293
321,0.6426426426426426,0.1950567
322,0.6446446446446447,0.419113
323,0.6466466466466466,0.6135585
324,0.6486486486486487,0.657052
325,0.6506506506506506,0.5391841
326,0.6526526526526526,0.26428
327,0.6546546546546547,-0.0128048
328,0.6566566566566566,-0.166559
329,0.6586586586586587,-0.1566316
330,0.6606606606606606,0.0221344
331,0.6626626626626626,0.218289
332,0.6646646646646647,0.3134251
333,0.6666666666666666,0.244259
334,0.6686686686686687,0.007493
335,0.6706706706706707,-0.24398
336,0.6726726726726726,-0.4042479
337,0.6746746746746747,-0.4191965
338,0.6766766766766766,-0.2976286
339,0.6786786786786787,-0.15038
340,0.6806806806806807,-0.0098662
341,0.6826826826826827,0.01159
342,0.6846846846846847,-0.0245
343,0.6866866866866866,-0.0878358
344,0.6886886886886887,-0.1099434
345,0.6906906906906907,-0.0413831
346,0.6926926926926927,0.0570358
347,0.6946946946946947,0.1700336
348,0.6966966966966966,0.2279153
349,0.6986986986986987,0.245151
350,0.7007007007007007,0.2198554
351,0.7027027027027027,0.1862818
352,0.7047047047047047,0.1363739
353,0.7067067067067067,0.0900619
354,0.7087087087087087,0.0456866
355,0.7107107107107107,0.008713
356,0.7127127127127127,-0.004
357,0.7147147147147147,-0.0082438
358,0.7167167167167167,-0.0268361
359,0.7187187187187187,-0.1193466
360,0.7207207207207207,-0.2119621
361,0.7227227227227228,-0.32685
362,0.7247247247247247,-0.3809146
363,0.7267267267267267,-0.390467
364,0.7287287287287287,-0.321589
365,0.7307307307307307,-0.149261
366,0.7327327327327328,0.0755087
367,0.7347347347347347,0.298446
368,0.7367367367367368,0.404815
369,0.7387387387387387,0.4088532
370,0.7407407407407407,0.2705
371,0.7427427427427428,0.13269
372,0.7447447447447447,0.0358963
373,0.7467467467467468,0.0485956
374,0.7487487487487487,0.1329824
375,0.7507507507507507,0.1864362
376,0.7527527527527528,0.1834114
377,0.7547547547547547,0.0591472
378,0.7567567567567568,-0.1229445
379,0.7587587587587588,-0.3358226
380,0.7607607607607607,-0.450891
381,0.7627627627627628,-0.4473642
382,0.7647647647647647,-0.3227015
383,0.7667667667667668,-0.1770874
384,0.7687687687687688,-0.05192
385,0.7707707707707707,0.04485
386,0.7727727727727728,0.0980089
387,0.7747747747747747,0.1337948
388,0.7767767767767768,0.1180648
389,0.7787787787787788,0.0978757
390,0.7807807807807807,0.0700474
391,0.7827827827827828,0.0395561
392,0.7847847847847848,0.008729
393,0.7867867867867868,-0.0045082
394,0.7887887887887888,0.0317219
395,0.7907907907907907,0.12877
396,0.7927927927927928,0.1765031
397,0.7947947947947948,0.1816458
398,0.7967967967967968,0.1207415
399,0.7987987987987988,0.0365962
400,0.8008008008008007,-0.0302144
401,0.8028028028028028,-0.1547785
402,0.8048048048048048,-0.2584747
403,0.8068068068068068,-0.3540623
404,0.8088088088088088,-0.3159876
405,0.8108108108108109,-0.1967977
406,0.8128128128128128,-0.021103
407,0.8148148148148148,0.1389484
408,0.8168168168168168,0.1919524
409,0.8188188188188188,0.164431
410,0.8208208208208209,0.03482
411,0.8228228228228228,-0.10302
412,0.8248248248248248,-0.1970422
413,0.8268268268268268,-0.2155634
414,0.8288288288288288,-0.1442
415,0.8308308308308309,-0.0086871
416,0.8328328328328328,0.1377947
417,0.8348348348348348,0.2694122
418,0.8368368368368369,0.3458378
419,0.8388388388388388,0.3795012
420,0.8408408408408409,0.3013753
421,0.8428428428428428,0.130187
422,0.8448448448448448,-0.0946077
423,0.8468468468468469,-0.2897023
424,0.8488488488488488,-0.34295
425,0.8508508508508509,-0.2826445
426,0.8528528528528528,-0.1312523
427,0.8548548548548548,0.0014384
428,0.8568568568568569,0.08723
429,0.8588588588588588,0.1105353
430,0.8608608608608609,0.0634915
431,0.8628628628628628,-0.0021081
432,0.8648648648648649,-0.0335379
433,0.8668668668668669,0.0044769
434,0.8688688688688688,0.09016
435,0.8708708708708709,0.1758341
436,0.8728728728728729,0.22597
437,0.8748748748748749,0.25152
438,0.8768768768768769,0.2308024
439,0.8788788788788788,0.210041
440,0.8808808808808809,0.13912
441,0.8828828828828829,0.0357779
442,0.8848848848848849,-0.10555
443,0.8868868868868869,-0.2851539
444,0.8888888888888888,-0.399572
445,0.8908908908908909,-0.4671126
446,0.8928928928928929,-0.412843
447,0.8948948948948949,-0.3028447
448,0.8968968968968969,-0.1757135
449,0.8988988988988988,-0.0183683
450,0.9009009009009009,0.1299117
451,0.9029029029029029,0.31817
452,0.9049049049049049,0.4510157
453,0.9069069069069069,0.50282
454,0.9089089089089089,0.3751478
455,0.9109109109109109,0.117251
456,0.9129129129129129,-0.1693975
457,0.914914914914915,-0.3718545
458,0.9169169169169169,-0.3660931
459,0.9189189189189189,-0.2224016
460,0.9209209209209209,-0.005031
461,0.9229229229229229,0.165865
462,0.924924924924925,0.2042676
463,0.9269269269269269,0.1527222
464,0.9289289289289289,0.0239637
465,0.9309309309309309,-0.08213
466,0.9329329329329329,-0.149661
467,0.934934934934935,-0.1574961
468,0.9369369369369369,-0.1178867
469,0.938938938938939,-0.0706641
470,0.9409409409409409,-8.766963e-06
471,0.9429429429429429,0.04601
472,0.944944944944945,0.0756537
473,0.9469469469469469,0.0833271
474,0.948948948948949,0.07525
475,0.950950950950951,0.085159
476,0.9529529529529529,0.1006739
477,0.954954954954955,0.1103765
478,0.9569569569569569,0.115695
479,0.958958958958959,0.1012151
480,0.960960960960961,0.0588822
481,0.9629629629629629,-0.0001768119
482,0.964964964964965,-0.0638417
483,0.9669669669669669,-0.0923681
484,0.968968968968969,-0.1083951
485,0.970970970970971,-0.125539
486,0.9729729729729729,-0.1444845
487,0.974974974974975,-0.1723675
488,0.9769769769769769,-0.179395
489,0.978978978978979,-0.19846
490,0.980980980980981,-0.20662
491,0.9829829829829829,-0.18737
492,0.984984984984985,-0.1270079
493,0.986986986986987,-0.0075077
494,0.988988988988989,0.1223143
495,0.990990990990991,0.2506712
496,0.992992992992993,0.31408
497,0.994994994994995,0.3163711
498,0.996996996996997,0.2519469
499,0.998998998998999,0.1497712
500,1.001001001001001,0.0675549
501,1.003003003003003,0.0167872
502,1.005005005005005,0.00554
503,1.007007007007007,-0.0012017
504,1.009009009009009,-0.0188779
505,1.011011011011011,-0.0577537
506,1.013013013013013,-0.0876931
507,1.015015015015015,-0.0906478
508,1.017017017017017,-0.05868
509,1.019019019019019,-0.0002356932
510,1.021021021021021,0.0382357
511,1.023023023023023,0.072196
512,1.025025025025025,0.079251
513,1.027027027027027,0.090055
514,1.029029029029029,0.1028058
515,1.031031031031031,0.109809
516,1.033033033033033,0.0918174
517,1.035035035035035,0.03742
518,1.037037037037037,-0.00962
519,1.039039039039039,-0.05135
520,1.0410410410410411,-0.0532366
521,1.043043043043043,-0.0654482
522,1.045045045045045,-0.0748788
523,1.047047047047047,-0.0573417
524,1.049049049049049,-0.020454
525,1.0510510510510511,0.0724514
526,1.053053053053053,0.1682127
527,1.055055055055055,0.2355423
528,1.057057057057057,0.258184
529,1.059059059059059,0.2003458
530,1.0610610610610611,0.10449
531,1.063063063063063,-0.0185187
532,1.065065065065065,-0.113699
533,1.067067067067067,-0.1899245
534,1.069069069069069,-0.2063576
535,1.0710710710710711,-0.196351
536,1.073073073073073,-0.1439151
537,1.075075075075075,-0.0754482
538,1.077077077077077,-0.0295424
539,1.079079079079079,0.0001016333
540,1.0810810810810811,-0.0075113
541,1.083083083083083,-0.0074136
542,1.085085085085085,-0.0247733
543,1.087087087087087,-0.028884
544,1.089089089089089,-0.010091
545,1.0910910910910911,0.033958
546,1.093093093093093,0.0890478
547,1.095095095095095,0.11278
548,1.097097097097097,0.1123757
549,1.0990990990990992,0.060802
550,1.1011011011011012,-0.001253
551,1.103103103103103,-0.072555
552,1.105105105105105,-0.1057211
553,1.107107107107107,-0.100817
554,1.1091091091091092,-0.062595
555,1.1111111111111112,-0.00653
556,1.1131131131131131,0.0373827
557,1.115115115115115,0.0907865
558,1.117117117117117,0.1082315
559,1.1191191191191192,0.1462557
560,1.1211211211211212,0.167459
561,1.1231231231231231,0.21017
562,1.125125125125125,0.221244
563,1.127127127127127,0.1731853
564,1.1291291291291292,0.0897914
565,1.1311311311311312,-0.0560321
566,1.1331331331331331,-0.169511
567,1.135135135135135,-0.2666669
568,1.137137137137137,-0.2756247
569,1.1391391391391392,-0.2258957
570,1.1411411411411412,-0.13776
571,1.1431431431431431,-0.0105483
572,1.145145145145145,0.0800314
573,1.147147147147147,0.1412015
574,1.1491491491491492,0.1169542
575,1.1511511511511512,0.0458471
576,1.1531531531531531,-0.051538
577,1.155155155155155,-0.1435736
578,1.157157157157157,-0.1768
579,1.1591591591591592,-0.1696666
580,1.1611611611611612,-0.12255
581,1.1631631631631631,-0.0804512
582,1.165165165165165,-0.057541
583,1.167167167167167,-0.0604973
584,1.1691691691691692,-0.077661
585,1.1711711711711712,-0.108871
586,1.1731731731731732,-0.1193032
587,1.1751751751751751,-0.1079666
588,1.177177177177177,-0.0686045
589,1.1791791791791792,-0.01016
590,1.1811811811811812,0.018071
591,1.1831831831831832,0.061987
592,1.1851851851851851,0.0748785
593,1.187187187187187,0.132544
594,1.1891891891891893,0.169964
595,1.1911911911911912,0.1879013
596,1.1931931931931932,0.1719952
597,1.1951951951951951,0.0890965
598,1.197197197197197,0.02086
599,1.1991991991991993,-0.0913039
600,1.2012012012012012,-0.1457164
601,1.2032032032032032,-0.18823
602,1.2052052052052051,-0.1697438
603,1.207207207207207,-0.1120854
604,1.2092092092092093,-0.0310617
605,1.2112112112112112,0.0986489
606,1.2132132132132132,0.1805176
607,1.2152152152152151,0.2272329
608,1.2172172172172173,0.1585133
609,1.2192192192192193,0.0503623
610,1.2212212212212212,-0.0470688
611,1.2232232232232232,-0.097039
612,1.2252252252252251,-0.0752442
613,1.2272272272272273,-0.0083959
614,1.2292292292292293,0.0846222
615,1.2312312312312312,0.1707751
616,1.2332332332332332,0.2152688
617,1.2352352352352352,0.22285
618,1.2372372372372373,0.1804836
619,1.2392392392392393,0.1059439
620,1.2412412412412412,0.02003
621,1.2432432432432432,-0.0857283
622,1.2452452452452452,-0.148129
623,1.2472472472472473,-0.1969473
624,1.2492492492492493,-0.2081
625,1.2512512512512513,-0.1811628
626,1.2532532532532532,-0.1263117
627,1.2552552552552552,-0.0363528
628,1.2572572572572573,0.0464755
629,1.2592592592592593,0.1539742
630,1.2612612612612613,0.206301
631,1.2632632632632632,0.1832936
632,1.2652652652652652,0.1030957
633,1.2672672672672673,-0.0244521
634,1.2692692692692693,-0.1163116
635,1.2712712712712713,-0.189529
636,1.2732732732732732,-0.192801
637,1.2752752752752752,-0.1568639
638,1.2772772772772774,-0.0881476
639,1.2792792792792793,-0.0028732
640,1.2812812812812813,0.06234
641,1.2832832832832832,0.133011
642,1.2852852852852852,0.1685589
643,1.2872872872872874,0.2399831
644,1.2892892892892893,0.27397
645,1.2912912912912913,0.30409
646,1.2932932932932932,0.2948775
647,1.2952952952952952,0.2568039
648,1.2972972972972974,0.1834925
649,1.2992992992992993,0.0327453
650,1.3013013013013013,-0.1352941
651,1.3033033033033032,-0.385891
652,1.3053053053053052,-0.5455227
653,1.3073073073073074,-0.65286
654,1.3093093093093093,-0.6238927
655,1.3113113113113113,-0.4866511
656,1.3133133133133132,-0.289
657,1.3153153153153152,-0.034319
658,1.3173173173173174,0.16926
659,1.3193193193193193,0.37624
660,1.3213213213213213,0.4688147
661,1.3233233233233233,0.5287544
662,1.3253253253253252,0.497831
663,1.3273273273273274,0.409795
664,1.3293293293293293,0.298423
665,1.3313313313313313,0.1401269
666,1.3333333333333333,0.0203345
667,1.3353353353353352,-0.0969759
668,1.3373373373373374,-0.1383861
669,1.3393393393393394,-0.148037
670,1.3413413413413413,-0.125211
671,1.3433433433433433,-0.109121
672,1.3453453453453452,-0.1221451
673,1.3473473473473474,-0.141951
674,1.3493493493493494,-0.1631859
675,1.3513513513513513,-0.1597359
676,1.3533533533533533,-0.147539
677,1.3553553553553555,-0.1177112
678,1.3573573573573574,-0.1
679,1.3593593593593594,-0.063311
680,1.3613613613613613,-0.0243737
681,1.3633633633633633,0.0412666
682,1.3653653653653655,0.1105649
683,1.3673673673673674,0.1798254
684,1.3693693693693694,0.2159479
685,1.3713713713713713,0.184389
686,1.3733733733733733,0.1064837
687,1.3753753753753755,-0.0283512
688,1.3773773773773774,-0.1403187
689,1.3793793793793794,-0.227117
690,1.3813813813813813,-0.256071
691,1.3833833833833833,-0.2390354
692,1.3853853853853855,-0.1934822
693,1.3873873873873874,-0.102868
694,1.3893893893893894,-0.022879
695,1.3913913913913913,0.0592644
696,1.3933933933933933,0.0966334
697,1.3953953953953955,0.114969
698,1.3973973973973974,0.1164517
699,1.3993993993993994,0.0973463
700,1.4014014014014013,0.0849321
701,1.4034034034034033,0.0392983
702,1.4054054054054055,-0.0049577
703,1.4074074074074074,-0.0621622
704,1.4094094094094094,-0.0880273
705,1.4114114114114114,-0.0620672
706,1.4134134134134133,0.0013383
707,1.4154154154154155,0.1001254
708,1.4174174174174174,0.1627886
709,1.4194194194194194,0.18288
710,1.4214214214214214,0.1246857
711,1.4234234234234233,0.0375252
712,1.4254254254254255,-0.0386174
713,1.4274274274274275,-0.0877652
714,1.4294294294294294,-0.0682455
715,1.4314314314314314,-0.0600643
716,1.4334334334334333,-0.0637872
717,1.4354354354354355,-0.1044435
718,1.4374374374374375,-0.143755
719,1.4394394394394394,-0.1611322
720,1.4414414414414414,-0.1357387
721,1.4434434434434433,-0.072381
722,1.4454454454454455,-0.0215213
723,1.4474474474474475,0.0486818
724,1.4494494494494494,0.0721045
725,1.4514514514514514,0.099861
726,1.4534534534534533,0.113581
727,1.4554554554554555,0.132661
728,1.4574574574574575,0.1500438
729,1.4594594594594594,0.1386159
730,1.4614614614614614,0.11
731,1.4634634634634633,0.0545823
732,1.4654654654654655,0.0279054
733,1.4674674674674675,0.00832
734,1.4694694694694694,0.0108169
735,1.4714714714714714,0.0167679
736,1.4734734734734736,0.0200258
737,1.4754754754754755,0.0381917
738,1.4774774774774775,0.0496083
739,1.4794794794794794,0.04484
740,1.4814814814814814,0.0039472
741,1.4834834834834836,-0.0404647
742,1.4854854854854855,-0.0675877
743,1.4874874874874875,-0.0675231
744,1.4894894894894894,-0.0362668
745,1.4914914914914914,0.018231
746,1.4934934934934936,0.0758848
747,1.4954954954954955,0.1110989
748,1.4974974974974975,0.1263249
749,1.4994994994994995,0.1226177
750,1.5015015015015014,0.117779
751,1.5035035035035036,0.0979583
752,1.5055055055055055,0.0718164
753,1.5075075075075075,-0.0048158
754,1.5095095095095095,-0.1204951
755,1.5115115115115114,-0.2079053
756,1.5135135135135136,-0.2263
757,1.5155155155155156,-0.146759
758,1.5175175175175175,-0.0094669
759,1.5195195195195195,0.1412352
760,1.5215215215215214,0.21207
761,1.5235235235235236,0.1543632
762,1.5255255255255256,0.022759
763,1.5275275275275275,-0.1510334
764,1.5295295295295295,-0.2626819
765,1.5315315315315314,-0.3101166
766,1.5335335335335336,-0.2650828
767,1.5355355355355356,-0.1646511
768,1.5375375375375375,-0.0672459
769,1.5395395395395395,0.0543985
770,1.5415415415415414,0.11861
771,1.5435435435435436,0.1709825
772,1.5455455455455456,0.1531684
773,1.5475475475475475,0.1046627
774,1.5495495495495495,0.03402
775,1.5515515515515514,-0.0511222
776,1.5535535535535536,-0.0861345
777,1.5555555555555556,-0.1275674
778,1.5575575575575575,-0.11887
779,1.5595595595595595,-0.113569
780,1.5615615615615615,-0.0729159
781,1.5635635635635636,-0.0298935
782,1.5655655655655656,-0.002309
783,1.5675675675675675,0.0084552
784,1.5695695695695695,-0.0088772
785,1.5715715715715715,-0.0153869
786,1.5735735735735736,-0.0221439
787,1.5755755755755756,-0.0084118
788,1.5775775775775776,0.0069666
789,1.5795795795795795,0.0269878
790,1.5815815815815815,0.0470779
791,1.5835835835835836,0.0676988
792,1.5855855855855856,0.0762041
793,1.5875875875875876,0.0693847
794,1.5895895895895895,0.0487878
795,1.5915915915915915,0.0397583
796,1.5935935935935936,0.0521832
797,1.5955955955955956,0.071623
798,1.5975975975975976,0.0818087
799,1.5995995995995995,0.0614881
800,1.6016016016016015,0.0320383
801,1.6036036036036037,-0.01189
802,1.6056056056056056,-0.0431255
803,1.6076076076076076,-0.0743289
804,1.6096096096096095,-0.0822387
805,1.6116116116116117,-0.0747082
806,1.6136136136136137,-0.0471961
807,1.6156156156156156,-0.0090439
808,1.6176176176176176,0.0199338
809,1.6196196196196195,0.0415267
810,1.6216216216216217,0.0442625
811,1.6236236236236237,0.035339
812,1.6256256256256256,0.0092061
813,1.6276276276276276,-0.0137744
814,1.6296296296296295,-0.0409575
815,1.6316316316316317,-0.0589269
