0.086128
-0.16788
-0.41158
-0.60034
-0.7153
-0.72131
-0.61907
-0.44164
-0.23266
-0.033655
0.13924
0.28555
0.427
0.56431
0.69193
0.78652
0.80558
0.71139
0.51156
0.23112
-0.094539
-0.41169
-0.66461
-0.82897
-0.89914
-0.87951
-0.7822
-0.63391
-0.47162
-0.28781
-0.1107
0.023566
0.11365
0.16736
0.16719
0.13539
0.12093
0.13016
0.16657
0.21253
0.26183
0.27227
0.2243
0.11335
-0.035719
-0.21444
-0.372
-0.4663
-0.46899
-0.38382
-0.23416
-0.068761
0.07073
0.15779
0.19153
0.18931
0.18066
0.191
0.23258
0.29068
0.34384
0.36421
0.3293
0.22166
0.043903
-0.1718
-0.383
-0.54827
-0.64003
-0.64599
-0.56487
-0.41826
-0.25071
-0.097792
0.023765
0.11163
0.17127
0.22368
0.2937
0.38564
0.47829
0.54914
0.57433
0.53031
0.41321
0.22869
-0.0028617
-0.22814
-0.4085
-0.52921
-0.5587
-0.49103
-0.35674
-0.18236
0.015656
0.19549
0.33676
0.43325
0.47642
0.47977
0.45837
0.40628
0.31617
0.2007
0.050119
-0.13605
-0.33734
-0.52773
-0.68512
-0.78067
-0.80127
-0.73655
-0.5959
-0.39175
-0.15015
0.11085
0.35533
0.55612
0.68324
0.72871
0.69584
0.60873
0.48492
0.34516
0.21122
0.0827
-0.04273
-0.16195
-0.27603
-0.38343
-0.47284
-0.53988
-0.56995
-0.54883
-0.47221
-0.34778
-0.19263
-0.031813
0.11337
0.22258
0.29179
0.32712
0.33901
0.33153
0.30707
0.25876
0.19054
0.10866
0.014418
-0.089971
-0.18667
-0.27058
-0.33138
-0.36341
-0.34792
-0.29442
-0.19753
-0.081119
0.039707
0.14797
0.23976
0.29552
0.32487
0.33591
0.33437
0.31685
0.27972
0.21141
0.11681
-0.002218
-0.1287
-0.24682
-0.33053
-0.36899
-0.36091
-0.3097
-0.22184
-0.11945
-0.022916
0.050831
0.093962
0.10224
0.088604
0.069409
0.059841
0.061058
0.077089
0.097191
0.10562
0.092651
0.075403
0.01375
