,DEPTH,VP,RHOB,PHI,AI,CHECKSHOT
4495,685.038,1587.1687434565379,2.002,,3177.5118243999887,625.0246062992126
4496,685.1904,1589.0783189344834,1.9805,,3147.1696106497443,629.2956036745406
4497,685.3428,1582.7303760646303,1.9688,,3116.079564396044,631.8195538057743
4498,685.4952,1582.4320963746834,1.9629,,3106.1559619738664,631.9386482939633
4499,685.6476,1586.648003077514,1.9678,,3122.205940455932,630.2595144356956
4500,685.8,1584.161709231484,1.9785,,3134.263941714491,631.2486876640419
4501,685.9524,1586.392426661914,1.9756,,3134.0768781132774,632.5636482939632
4502,686.1048,1586.7529232898366,1.96,,3110.0357296480797,633.3546587926509
4503,686.2572,1587.330299366396,1.9551,,3103.389468291241,634.1876640419947
4504,686.4096,1588.173368345517,1.959,,3111.231628588868,634.5498687664042
4505,686.562,1589.3196160215232,1.9717,,3133.6614869096375,635.4078083989501
4506,686.7144,1590.857832685617,1.9824,,3153.716567515967,636.4576771653543
4507,686.8668,1592.8745836198914,1.9814,,3156.121699984453,637.1407480314961
4508,687.0192,1595.2739882201379,1.9775,,3154.654311705323,637.254593175853
4509,687.1716,1597.9654751854134,1.9717,,3150.70852742308,636.9557086614174
4510,687.324,1600.840859592757,1.9648,,3145.332120927849,636.2066929133857
4511,687.4764,1603.947901163581,1.9678,,3156.2486799096946,635.6637139107612
4512,687.6288,1607.518905303615,1.9717,,3169.5450255871374,634.3356299212597
4513,687.7812,1611.7068154340789,1.9775,,3187.150227520891,632.8395669291339
4514,687.9336,1616.399742074735,1.9795,,3199.663289436938,631.6496062992126
4515,688.086,1621.2559446519758,1.9766,,3204.5745001990954,631.7096456692913
4516,688.2384,1626.0773476034374,1.9766,,3214.104485272954,631.2017716535432
4517,688.3908,1630.7532154692988,1.9766,,3223.346805696616,630.8428477690288
4518,688.5432,1635.5333263532032,1.9766,,3232.7951728697412,630.8057742782152
4519,688.6956,1640.473292364109,1.9775,,3244.0359356500257,630.513779527559
4520,688.848,1645.5545459097568,1.9814,,3260.5017772655924,630.1847112860892
4521,689.0004,1650.5883660405677,1.9863,,3278.5636714663797,631.0616797900262
4522,689.1528,1655.3591389582946,1.9766,,3271.982874064965,630.8667979002624
4523,689.3052,1659.8601138871554,1.9658,,3262.95301187937,629.6417322834645
4524,689.4576,1664.1559109807417,1.9531,,3250.2629097364866,628.6364829396325
4525,689.61,1668.3992284580452,1.9521,,3256.88213387295,627.252624671916
4526,689.7624,1672.6272950304344,1.9551,,3270.1536245140023,625.2434383202099
4527,689.9148,1676.7637233319704,1.9609,,3287.9659850816606,622.6154855643044
4528,690.0672,1680.7151661464734,1.9648,,3302.269158444591,619.2726377952756
4529,690.2196,1684.438018296273,1.9688,,3316.3215704217023,615.6863517060367
4530,690.372,1688.0288634705955,1.9717,,3328.2865101049733,613.1135170603675
4531,690.5244,1691.641392336553,1.9795,,3348.604136130207,610.7322834645669
4532,690.6768,1695.3116703563126,1.9922,,3377.3999096838456,607.6072834645669
4533,690.8292,1699.1700898166525,2.0,,3398.340179633305,604.8674540682414
4534,690.9816,1703.1010921680968,2.0059,,3416.2504807799855,603.9822834645669
4535,691.134,1707.0919625517665,2.002,,3417.5981090286364,605.1043307086613
4536,691.2864,1711.2504942817359,1.9912,,3407.4419842137927,606.8553149606299
4537,691.4388,1715.6048766976603,1.9688,,3377.6828812423537,609.2283464566929
4538,691.5912,1720.1466334267573,1.9639,,3378.1959733868084,613.9143700787401
4539,691.7436,1724.90451958,1.9775,,3410.99868746945,618.7106299212599
4540,691.896,1729.8181655844185,1.9785,,3422.4452406087717,623.3517060367454
4541,692.0484,1734.7671183852572,1.9727,,3422.1750944385967,628.1646981627296
4542,692.2008,1739.7111900397842,1.9814,,3447.0637519448287,631.8195538057743
4543,692.3532,1744.6430418687612,1.9961,,3482.481975874234,636.3218503937007
4544,692.5056,1749.6351814443135,2.0117,,3519.7410945115253,640.8467847769028
4545,692.658,1754.5743809404416,2.0078,,3522.834442052219,644.4127296587926
4546,692.8104,1759.4684029275406,2.0117,,3539.5225861693334,648.0879265091863
4547,692.9628,1764.2509178803004,2.0176,,3559.552651915294,649.2798556430446
4548,693.1152,1768.766616067241,2.0273,,3585.8205607531177,650.6709317585302
4549,693.2676,1773.0616885715633,2.0215,,3584.244203447415,650.8389107611548
4550,693.42,1777.1432068856009,2.0059,,3564.7715586918266,649.9478346456692
4551,693.5724,1781.082579713178,2.0059,,3572.6735466466635,649.9087926509186
4552,693.7248,1784.8594639250646,2.0059,,3580.249598687287,648.5449475065617
4553,693.8772,1788.330731017696,2.0195,,3611.533911290237,644.8257874015748
4554,694.0296,1791.4866576177349,2.0195,,3617.9073050590155,642.3438320209973
4555,694.182,1794.3430328248962,2.0313,,3644.8490025772116,640.744750656168
4556,694.3344,1796.9562718265136,2.0313,,3650.157274961197,638.3418635170603
4557,694.4868,1799.3851797422406,2.0273,,3647.893574891444,634.7135826771653
4558,694.6392,1801.5053634102237,2.0156,,3631.114210489647,631.2627952755905
4559,694.7916,1803.3453755348962,2.0137,,3631.3965827146208,627.8024934383202
4560,694.944,1804.8794992137211,2.0176,,3641.5248776136036,625.5206692913385
4561,695.0964,1806.1492491009842,2.0195,,3647.5184085594374,624.025590551181
4562,695.2488,1807.2344196710433,2.0234,,3656.758124762389,619.75656167979
4563,695.4012,1807.972083869896,2.0293,,3668.9177497971805,614.4753937007874
4564,695.5536,1808.2840962014996,2.0254,,3662.4986084465168,608.0154199475065
4565,695.706,1808.1984864662497,2.0195,,3651.656843418591,600.2093175853018
4566,695.8584,1807.6507722113788,2.0215,,3654.166036025302,590.9461942257217
4567,696.0108,1806.5760806090411,2.0293,,3666.0848403799273,583.6089238845144
4568,696.1632,1804.94957274149,2.043,,3687.5119771108643,577.7939632545932
4569,696.3156,1802.7998734569896,2.0449,,3686.5454612321982,573.8910761154855
4570,696.468,1800.4117747203497,2.0488,,3688.6836440470524,568.7509842519685
4571,696.6204,1797.6968033534974,2.0586,,3700.7386393835104,559.4658792650919
4572,696.7728,1794.431628511023,2.0742,,3722.0100838575636,547.127624671916
4573,696.9252,1790.3939317664988,2.0859,,3734.58270227174,537.127624671916
4574,697.0776,1785.6620681531722,2.0723,,3700.4275038338183,533.4675196850393
4575,697.23,1780.6997644183925,2.0605,,3669.1318645840984,534.1053149606299
4576,697.3824,1775.849070741701,2.0488,,3638.3595761355973,536.241469816273
4577,697.5348,1771.1651764684498,2.0547,,3639.213088089724,534.1916010498687
4578,697.6872,1766.292098272392,2.0605,,3639.444868490264,531.4422572178478
4579,697.8396,1761.3686464348018,2.0703,,3646.5615087139704,528.8533464566929
4580,697.992,1756.5918773791675,2.0723,,3640.1853474928485,529.4183070866142
4581,698.1444,1752.385015512458,2.0605,,3610.78932446342,534.5085301837271
4582,698.2968,1748.8347189733936,2.0547,,3593.3306970746316,539.0314960629921
4583,698.4492,1745.6625899993408,2.0508,,3580.0048395706485,541.7257217847769
4584,698.6016,1742.382172692853,2.0566,,3583.383176360121,541.9045275590552
4585,698.754,1739.0024620255274,2.0527,,3569.6503537998005,541.1437007874015
4586,698.9064,1736.000166247098,2.0469,,3553.418740291185,541.2536089238845
4587,699.0588,1733.669357006911,2.0469,,3548.647806857446,542.5305118110236
4588,699.2112,1731.6858886534378,2.0527,,3554.631623638912,544.0196850393701
4589,699.3636,1729.6915995982204,2.0625,,3567.4889241713295,543.5803805774278
4590,699.516,1727.4972224176756,2.0508,,3542.7513037341696,541.1925853018372
4591,699.6684,1725.237638429216,2.0449,,3527.938446823904,538.3303805774278
4592,699.8208,1723.1093429975522,2.0469,,3527.0325141816893,532.6784776902887
4593,699.9732,1720.9840471184368,2.0586,,3542.8177593980145,529.3484251968504
4594,700.1256,1718.8153085128636,2.0645,,3548.4942044248064,527.6683070866142
4595,700.278,1716.498855648433,2.0586,,3533.5845442378645,525.7293307086613
4596,700.4304,1714.1946041977092,2.0566,,3525.4126229930084,523.8064304461942
4597,700.5828,1711.9351434029088,2.0586,,3524.1896862092285,522.486220472441
4598,700.7352,1709.6812555383135,2.0684,,3536.3047089554475,522.3664698162729
4599,700.8876,1707.4981254865063,2.082,,3555.011097262906,523.2634514435696
4600,701.04,1705.4100382826412,2.082,,3550.663699704459,525.9924540682414
4601,701.1924,1703.4205323875417,2.082,,3546.5215484308615,529.497375328084
4602,701.3448,1701.4603882200397,2.0781,,3535.8048327600645,532.2995406824147
4603,701.4972,1699.3966005331285,2.0801,,3534.9148687689603,534.4563648293963
4604,701.6496,1697.3002089693134,2.0684,,3510.6957522321277,538.5646325459318
4605,701.802,1695.2881306680188,2.0488,,3473.3063221126367,541.875656167979
4606,701.9544,1693.2953615475342,2.043,,3459.4024236416126,546.4625984251968
4607,702.1068,1691.4038020357582,2.0449,,3458.7516347829223,552.1476377952756
4608,702.2592,1689.634435583402,2.0586,,3478.2814490919914,557.2335958005249
4609,702.4116,1687.9568960316585,2.0625,,3481.411098065296,561.365813648294
4610,702.564,1686.4810666247272,2.0703,,3491.5217522331727,563.3969816272966
4611,702.7164,1685.1606504828326,2.0625,,3475.643841620842,566.4790026246719
4612,702.8688,1684.2245378293314,2.0527,,3457.207708802269,571.3667979002624
4613,703.0212,1683.728213046205,2.0391,,3433.2901992225165,574.6591207349081
4614,703.1736,1683.7322041220482,2.0313,,3420.1652262331163,578.6430446194225
4615,703.326,1684.4124900998368,2.0391,,3434.685508562577,582.2490157480315
4616,703.4784,1685.6537623133731,2.0469,,3450.3646860792433,584.0121391076116
4617,703.6308,1687.4857302036269,2.0547,,3467.276929849392,587.2939632545932
4618,703.7832,1694.527033488035,2.0566,,3484.9642970714926,590.1351706036745
4619,703.9356,1693.2002428643686,2.0547,,3479.0185390134184,593.5052493438319
4620,704.088,1696.9113724491262,2.0508,,3480.0258426186683,597.0672572178477
4621,704.2404,1701.0832748105438,2.0469,,3481.947355209702,599.6610892388451
4622,704.3928,1705.8567604635073,2.0391,,3478.4125202611376,603.2103018372703
4623,704.5452,1711.1389866418876,2.0273,,3468.9920676190986,607.4872047244095
4624,704.6976,1716.9883704569208,2.0117,,3454.065504848187,609.9202755905511
4625,704.85,1723.2741720514098,2.0137,,3470.157200259924,612.2864173228346
4626,705.0024,1729.4596838945115,2.0293,,3509.5925365271323,614.3562992125984
4627,705.1548,1735.273708281846,2.0059,,3480.785531442555,618.8556430446193
4628,705.3072,1741.0707798554172,1.9814,,3449.757643205524,624.3215223097113
4629,705.4596,1746.8280016255858,1.9648,,3432.167657593951,625.3106955380576
4630,705.612,1752.429310699291,1.9717,,3455.264871905792,626.8254593175852
4631,705.7644,1758.0009751510936,1.9648,,3454.120315976869,628.3346456692914
4632,705.9168,1763.5048039616333,1.9531,,3444.301232617466,630.7296587926509
4633,706.0692,1768.7951587458992,1.9316,,3416.604728633579,633.7765748031495
4634,706.2216,1773.7953669164312,1.9434,,3447.1939160653924,634.1998031496063
4635,706.374,1778.3605573642228,1.9443,,3457.6664316832585,632.411745406824
4636,706.5264,1782.4575634558569,1.9434,,3464.0280288201125,631.3937007874016
4637,706.6788,1786.1877018991659,1.9404,,3465.9186167651415,633.0705380577427
4638,706.8312,1789.7020378394616,1.9443,,3479.717672171265,630.411745406824
4639,706.9836,1792.7403930360565,1.9639,,3520.7628578835115,623.3336614173228
4640,707.136,1795.077597333916,1.9834,,3560.356906552089,611.0774278215223
4641,707.2884,1796.5246370062023,2.0117,,3614.068612265377,603.1873359580052
4642,707.4408,1797.326217234731,2.0,,3594.652434469462,600.6541994750655
4643,707.5932,1797.85703249772,1.9902,,3578.095066076962,606.3812335958005
4644,707.7456,1798.589343364705,1.9951,,3588.365598946923,608.8054461942256
4645,707.898,1799.3660452505026,2.0195,,3633.8197283833897,599.5921916010498
4646,708.0504,1799.6515137645654,2.043,,3676.6880426210073,585.5780839895012
4647,708.2028,1799.2530716812469,2.0391,,3668.8569384652305,579.9770341207349
4648,708.3552,1798.566529203116,2.0352,,3660.442600234182,581.8989501312335
4649,708.5076,1798.0057089561926,2.0313,,3652.2889966027137,585.4829396325458
4650,708.66,1797.725418454231,2.0293,,3648.124191669171,584.0452755905511
4651,708.8124,1797.438159607343,2.0176,,3626.5112308237753,578.0688976377953
4652,708.9648,1796.9371354180616,2.0039,,3600.882325664253,571.4980314960629
4653,709.1172,1796.0709397852477,1.999,,3590.3458086307105,568.507874015748
4654,709.2696,1795.004022912387,2.0,,3590.008045824774,569.4297900262467
4655,709.422,1794.1102840061271,2.0176,,3619.7969090107617,566.9370078740158
4656,709.5744,1793.255894935789,2.0254,,3632.0604896029467,563.8458005249344
4657,709.7268,1792.353222858088,2.0352,,3647.797279160781,562.2106299212597
4658,709.8792,1791.3228057651652,2.0254,,3628.1452107967652,560.7339238845144
4659,710.0316,1785.7979845324583,2.0137,,3596.061401453011,559.9737532808399
4660,710.184,1788.7199591451558,1.999,,3575.6511983311666,561.2309711286089
4661,710.3364,1787.5087280287355,1.9961,,3568.046172018159,564.6607611548555
4662,710.4888,1786.5858770053942,1.9854,,3547.0876002065097,569.8608923884515
4663,710.6412,1785.7402973901264,1.9814,,3538.265825248797,572.9750656167979
4664,710.7936,1784.6721635387303,1.9707,,3517.0534326857755,576.0160761154856
4665,710.946,1783.510081514167,1.9609,,3497.28491884113,579.4160104986876
4666,711.0984,1782.6880198703986,1.9512,,3478.380864371122,582.5951443569553
4667,711.2508,1782.2063114815169,1.9453,,3466.925937724995,586.528215223097
4668,711.4032,1782.0017970496604,1.9512,,3477.041906403297,590.3441601049868
4669,711.5556,1781.7345302655217,1.9512,,3476.520415454086,590.7303149606299
4670,711.708,1780.9720902803015,1.9512,,3475.0327425549244,589.7191601049868
4671,711.8604,1779.9597603212524,1.9482,,3467.7176050578637,585.0951443569553
4672,712.0128,1778.6077976232848,1.959,,3484.292675544015,581.2568897637796
4673,712.1652,1776.850291638289,1.958,,3479.07287102777,574.5800524934383
4674,712.3176,1774.5706651691783,1.9785,,3510.9880610372193,565.2916666666666
4675,712.47,1771.6267768713224,1.9775,,3503.39195126304,558.0498687664042
4676,712.6224,1768.1839977657494,1.9863,,3512.1438747621078,548.7837926509186
4677,712.7748,1764.125265406323,1.999,,3526.48640554724,538.7204724409448
4678,712.9272,1759.4086457083731,2.0254,,3563.5062710177385,530.8215223097112
4679,713.0796,1754.101940940694,2.0625,,3617.8352531901814,524.2263779527559
4680,713.232,1748.3161170108297,2.0801,,3636.6723549942267,519.4353674540682
4681,713.3844,1742.174942508223,2.0938,,3647.765894623717,511.76607611548553
4682,713.5368,1735.5451781789848,2.0977,,3640.6531202660567,506.39829396325456
4683,713.6892,1728.5761407704845,2.0859,,3605.6369720331536,500.72900262467186
4684,713.8416,1721.2447678178119,2.0781,,3576.918752002195,495.8579396325459
4685,713.994,1713.6520622374908,2.0645,,3537.834682489299,498.9140419947506
4686,714.1464,1706.3574988285989,2.0605,,3515.9496263363285,505.9291338582677
4687,714.2988,1699.6846694982805,2.0469,,3479.08454999603,509.2401574803149
4688,714.4512,1693.3965588324488,2.0449,,3462.826623156475,513.5652887139107
4689,714.6036,1687.50811556038,2.0449,,3450.7853455094214,516.7201443569553
4690,714.756,1681.8998161489128,2.0508,,3449.2401429581905,518.2312992125984
4691,714.9084,1676.4556258062437,2.0488,,3434.722286151832,520.3622047244095
4692,715.0608,1671.3208407126263,2.0371,,3404.647684615691,525.5173884514435
4693,715.2132,1666.601967255113,2.0117,,3352.7031775271107,532.5223097112861
4694,715.3656,1662.3325945142572,1.9902,,3308.3743296022744,540.3356299212599
4695,715.518,1658.467442275091,1.9824,,3287.74585756614,547.3248031496063
4696,715.6704,1654.9310321131732,1.9795,,3275.9359780680265,553.2178477690288
4697,715.8228,1651.728340272564,1.9795,,3269.5962495695408,558.5147637795275
4698,715.9752,1648.880009727984,1.9775,,3260.6602192370888,565.4297900262467
4699,716.1276,1646.3950050909236,1.9844,,3267.1062481024287,573.227034120735
4700,716.28,1644.15989610927,1.9854,,3264.315057735345,580.2900262467191
4701,716.4324,1642.1258858456047,1.9824,,3255.3503561003267,586.1820866141732
4702,716.5848,1640.2542209677101,1.9736,,3237.205730501873,589.3792650918634
4703,716.7372,1638.4804464248239,1.9766,,3238.6204504033067,590.6443569553805
4704,716.8896,1636.7225118199028,1.9766,,3235.1457168632196,592.009186351706
4705,717.042,1634.9429107309581,1.9824,,3241.1108262330513,593.4970472440945
4706,717.1944,1633.0667630533032,1.9893,,3248.6597117419365,593.8920603674541
4707,717.3468,1631.1049670235946,1.998,,3258.9477241131417,594.1722440944882
4708,717.4992,1629.035845863466,2.002,,3261.3297634186583,593.520341207349
4709,717.6516,1626.8897428026944,2.0,,3253.779485605389,591.3051181102362
4710,717.804,1624.6265411493716,2.0098,,3265.1744224020067,589.9842519685039
4711,717.9564,1622.2925390425178,2.0273,,3288.873664400896,588.2919947506562
4712,718.1088,1619.8602855067004,2.0371,,3299.8173876056994,588.992125984252
4713,718.2612,1617.5282781365154,2.0391,,3298.3019119481683,589.9790026246719
4714,718.4136,1615.2945056843205,2.043,,3300.046675113067,587.3651574803149
4715,718.566,1612.9870304632489,2.0508,,3307.913802074031,583.9071522309711
4716,718.7184,1610.5581453535415,2.0605,,3318.555058500973,581.6069553805773
4717,718.8708,1607.971198418726,2.0645,,3319.6565391354598,582.4560367454068
4718,719.0232,1605.3965867218328,2.0664,,3317.391506801995,585.761154855643
4719,719.1756,1602.9352268731811,2.0703,,3318.556800195547,586.2270341207349
4720,719.328,1600.4220611366716,2.0723,,3316.554637293524,585.0951443569553
4721,719.4804,1597.8311465186464,2.0684,,3304.9539434591684,582.8851706036745
4722,719.6328,1595.2060668513047,2.0664,,3296.3338165415357,586.8270997375328
4723,719.7852,1592.9048654659362,2.0625,,3285.366285023493,594.8172572178477
4724,719.9376,1591.0264782797458,2.0664,,3287.6971147172662,600.11843832021
4725,720.09,1589.466204912244,2.0723,,3293.8508164396426,596.4622703412074
4726,720.2424,1587.8445608630207,2.0742,,3293.507188142077,592.5731627296587
4727,720.3948,1586.172838537878,2.0742,,3290.0397016952666,590.780183727034
4728,720.5472,1584.6248775286435,2.0625,,3268.2888099028273,595.9862204724409
4729,720.6996,1583.5345639194957,2.0469,,3241.3368988868156,607.137467191601
4730,720.852,1583.0619385758391,2.043,,3234.1955405104395,611.6272965879265
4731,721.0044,1582.803943163098,2.0449,,3236.6757833742195,614.2483595800525
4732,721.1568,1582.8376367271426,2.0449,,3236.744683343334,619.2106299212599
4733,721.3092,1583.2593139249634,2.0137,,3188.2092804506988,623.5875984251968
4734,721.4616,1584.1000417358803,1.9766,,3131.1321424951407,627.9967191601049
4735,721.614,1585.3878010442338,1.9531,,3096.420914219493,630.760498687664
4736,721.7664,1586.8115842110717,1.9463,,3088.411386350009,633.4376640419947
4737,721.9188,1588.5275761304993,1.9531,,3102.5532089404783,635.625656167979
4738,722.0712,1590.3884896552197,1.957,,3112.390274255265,638.7857611548555
4739,722.2236,1592.4973441047912,1.9648,,3128.938781697094,640.8517060367454
4740,722.376,1594.8962170687857,1.957,,3121.211896803614,642.3858267716536
4741,722.5284,1597.4803536097047,1.957,,3126.2690520141923,642.5777559055117
4742,722.6808,1600.2404452412889,1.957,,3131.6705513372026,642.4307742782153
4743,722.8332,1603.3490592136116,1.9619,,3145.6105192711843,642.1758530183727
4744,722.9856,1606.8616095443635,1.9619,,3152.5017917650866,640.5557742782152
4745,723.138,1610.8290851433546,1.9688,,3171.400302830237,638.2926509186352
4746,723.2904,1615.3108815603384,1.9912,,3216.407027362946,634.4406167979002
4747,723.4428,1620.074951634091,2.0195,,3271.7413648250463,630.3487532808399
4748,723.5952,1624.984903883422,2.0332,,3303.9193065757736,627.4055118110236
4749,723.7476,1629.9636542199003,2.0313,,3310.945170816883,625.4747375328084
4750,723.9,1634.9142192156585,2.0273,,3314.4615966159045,623.8346456692913
4751,724.0524,1640.0221273919144,2.0273,,3324.8168588616277,619.7125984251968
4752,724.2048,1645.3216703440391,2.0488,,3370.9350382008674,617.377624671916
4753,724.3572,1650.7116641148589,2.0566,,3394.853608418619,616.6394356955379
4754,724.5096,1656.0495939253155,2.0684,,3425.3729800751225,617.7444225721785
4755,724.662,1661.4934858097727,2.0586,,3420.3504898879983,619.239501312336
4756,724.8144,1667.2581536747407,2.0547,,3425.71532835549,619.0246062992126
4757,724.9668,1673.521376364709,2.0449,,3422.183862528194,617.4504593175853
4758,725.1192,1680.1580575308067,2.0391,,3426.0102951110675,617.4875328083989
4759,725.2716,1687.0620752473565,2.0352,,3433.5087355434202,620.9625984251968
4760,725.424,1694.0713618966458,2.0313,,3441.1671574206566,624.5177165354331
4761,725.5764,1701.1001701398288,2.0391,,3468.713356932125,627.4885170603674
4762,725.7288,1708.2606540189436,2.0391,,3483.314299610028,628.8225065616797
4763,725.8812,1715.4903828466097,2.0469,,3511.4372646487254,629.885498687664
4764,726.0336,1722.7817848010066,2.041,,3516.197622778854,631.9566929133857
4765,726.186,1730.155803913095,2.0391,,3527.960699759192,635.98687664042
4766,726.3384,1737.6988076095013,2.0313,,3529.78758789718,638.5288713910761
4767,726.4908,1745.3954016425866,2.0215,,3528.316804420489,641.4917979002624
4768,726.6432,1753.1495518230538,2.0273,,3554.160086410877,642.6338582677165
4769,726.7956,1760.7003729166056,2.0156,,3548.8676716507102,642.9288057742782
4770,726.948,1767.9975165985259,2.0215,,3574.0069798039203,643.1197506561679
4771,727.1004,1775.1637518502853,2.0078,,3564.173780965003,643.5416666666666
4772,727.2528,1782.4352593059316,2.0195,,3599.6280061683287,641.8917322834645
4773,727.4052,1789.9659871239642,2.0156,,3607.855443647062,640.6358267716536
4774,727.5576,1797.7235063085975,2.0234,,3637.513742664816,639.3576115485564
4775,727.71,1805.7982587971856,2.0215,,3650.4211801585107,638.2158792650919
4776,727.8624,1814.1321548333979,2.0176,,3660.193035591863,639.3218503937007
4777,728.0148,1822.4542291659732,2.0176,,3676.9836527652674,640.0446194225722
4778,728.1672,1830.80779119683,2.0293,,3715.2582506757276,641.2316272965878
4779,728.3196,1839.1198622309087,2.0391,,3750.1493110750457,643.0728346456692
4780,728.472,1847.38710034194,2.0469,,3781.4166556899168,643.6377952755905
4781,728.6244,1855.685278814755,2.0371,,3780.216481473538,641.8077427821522
4782,728.7768,1863.9331587252793,2.041,,3804.287576958295,638.5666010498687
4783,728.9292,1871.912929181218,2.0313,,3802.416733045808,637.5577427821522
4784,729.0816,1879.6733855597063,2.0293,,3814.4212013163124,635.8405511811023
4785,729.234,1887.313451023727,2.0195,,3811.4295143424165,633.2106299212599
4786,729.3864,1895.0910759106914,2.0234,,3834.527282997693,630.0196850393701
4787,729.5388,1902.9389040522071,2.0234,,3850.4065784592362,625.0784120734908
4788,729.6912,1910.7695800488832,2.0215,,3862.6207060688175,620.1656824146982
4789,729.8436,1918.4613531567165,2.0234,,3881.8147019773005,617.7736220472441
4790,729.996,1925.8269891063646,2.0273,,3904.229055015333,617.4734251968504
4791,730.1484,1932.8593589468958,2.0273,,3918.4857783930415,613.4865485564304
4792,730.3008,1939.5090756378145,2.0137,,3905.5894256118672,609.6594488188975
4793,730.4532,1945.8487865310685,2.0117,,3914.4640038645503,604.5702099737532
4794,730.6056,1951.8326765564796,2.0156,,3934.1139428672404,599.9891732283464
4795,730.758,1957.524951349298,2.0234,,3960.8559865601696,597.4612860892388
4796,730.9104,1962.7454798433419,2.0254,,3975.344694874704,594.6551837270341
4797,731.0628,1967.4324539422782,2.0176,,3969.49171907394,593.5042650918635
4798,731.2152,1971.8596186717768,2.0078,,3959.099742369194,591.0160761154855
4799,731.3676,1976.1458773948148,2.0039,,3959.9987237114688,586.7319553805775
4800,731.52,1980.2957026475428,2.0137,,3987.7214564213573,584.1991469816272
4801,731.6724,1984.445389961034,2.0332,,4034.774366868774,580.774934383202
4802,731.8248,1988.4158389188146,2.041,,4058.3567272333007,573.6889763779527
4803,731.9772,1991.9305957970203,2.0391,,4061.745677889704,565.6240157480314
4804,732.1296,1994.9437923464782,2.0352,,4060.109606183553,555.8047900262467
4805,732.282,1997.53356365636,2.0371,,4069.175622524371,544.7847769028871
4806,732.4344,1999.6419753838552,2.041,,4081.269271758448,537.0465879265091
4807,732.5868,2001.4025495292674,2.0352,,4073.2544688019652,531.626312335958
4808,732.7392,2002.9629488824633,2.0313,,4068.6186380649474,528.376312335958
4809,732.8916,2004.3472391301111,2.0215,,4051.7879439015196,527.4763779527559
4810,733.044,2005.5941974217415,2.0293,,4069.95230482794,523.7073490813648
4811,733.1964,2006.5531596475844,2.0332,,4079.723884195468,517.6991469816273
4812,733.3488,2007.0737873723424,2.0547,,4123.934510913952,514.6272965879265
4813,733.5012,2007.3320337758523,2.0566,,4128.279060663418,514.9412729658793
4814,733.6536,2007.4546786201583,2.0664,,4148.204347900695,514.0262467191601
4815,733.806,2007.3735717779405,2.0527,,4120.535730788579,510.005249343832
4816,733.9584,2006.817218562638,2.0469,,4107.754164675864,502.2001312335958
4817,734.1108,2005.4894151712108,2.0371,,4085.3824876452736,495.5980971128609
4818,734.2632,2003.5204556604776,2.0313,,4069.751101583128,491.71292650918633
4819,734.4156,2001.1192743209097,2.0254,,4053.06697820957,492.3779527559055
4820,734.568,1998.5419843831266,2.0215,,4040.0526214304905,494.3241469816272
4821,734.7204,1995.8468467336131,2.0215,,4034.604400671999,494.2460629921259
4822,734.8728,1992.990080667738,2.0293,,4044.374770699041,494.0570866141733
4823,735.0252,1989.9992465154903,2.0332,,4046.0664680152945,493.8090551181102
4824,735.1776,1986.8760466375763,2.0352,,4043.6901301167954,493.8690944881889
4825,735.33,1983.56628174105,2.0391,,4044.690005098175,493.84186351706035
4826,735.4824,1979.8607608976045,2.0469,,4052.5769914813063,493.1220472440944
4827,735.6348,1975.653850049345,2.0449,,4040.014557965906,494.0429790026247
4828,735.7872,1971.204918006948,1.999,,3940.4386310958894,497.7240813648294
4829,735.9396,1966.8643317237786,1.957,,3849.153497183435,501.70308398950124
4830,736.092,1962.6991883192338,2.04197,,4007.772861572226,503.8051181102362
4831,736.2444,1958.403968398669,1.9453,,3809.6832397259304,502.4642388451444
4832,736.3968,1953.6660513288612,1.9658,,3840.516723702275,497.57709973753276
4833,736.5492,1948.3615071514105,1.999,,3894.7746527956697,493.4858923884514
4834,736.7016,1942.6509618493576,2.0293,,3942.2215968809014,488.14895013123356
4835,736.854,1936.4447793697846,2.0547,,3978.8130881710963,483.8159448818897
4836,737.0064,1929.7152807356827,2.0664,,3987.563656112214,484.617782152231
4837,737.1588,1922.7776329272613,2.0605,,3961.8833126466225,484.5889107611548
4838,737.3112,1915.635801122163,2.0508,,3928.585900941332,485.85597112860887
4839,737.4636,1908.3829852975157,2.0352,,3883.941051677504,487.5508530183727
4840,737.616,1901.0647838347222,2.0195,,3839.200330954221,487.43405511811017
4841,737.7684,1893.671309826128,2.0039,,3794.7279377605773,487.0987532808399
4842,737.9208,1886.1944041679892,2.0078,,3787.1011246884887,489.04691601049865
4843,738.0732,1878.7878564739042,1.999,,3755.696925091335,491.61482939632543
4844,738.2256,1871.5281552944668,1.9863,,3717.4163748613996,492.3379265091864
4845,738.378,1864.3086641092086,1.9756,,3683.1281968141525,488.7798556430446
4846,738.5304,1856.8887487931522,1.9971,,3708.3925202148043,485.87992125984255
4847,738.6828,1849.3515532723732,2.0352,,3763.8002812199343,483.17585301837266
4848,738.8352,1841.755958175487,2.0801,,3831.03656860083,482.1650262467191
4849,738.9876,1834.2985365343077,2.0898,,3833.317081649396,485.28280839895007
4850,739.14,1827.3534978746347,2.0898,,3818.8033398584116,489.84908136482943
4851,739.2924,1820.954683923782,2.0801,,3787.767838029859,492.8510498687664
4852,739.4448,1815.1155070715902,2.0762,,3768.5428157820356,494.892060367454
